,X_Loc,Y_Loc,NLCD,Code,X_Centroid,Y_Centroid
14833,747333,4306946,NA,-9999,747348,4306961
14834,747333,4306976,DLI,22,747348,4306991
14835,747333,4307006,DF,41,747348,4307021
14836,747333,4307036,NA,-9999,747348,4307051
14864,747333,4307876,NA,-9999,747348,4307891
14865,747333,4307906,PH,81,747348,4307921
14866,747333,4307936,DF,41,747348,4307951
14867,747333,4307966,DF,41,747348,4307981
14868,747333,4307996,DF,41,747348,4308011
14869,747333,4308026,DF,41,747348,4308041
14870,747333,4308056,DF,41,747348,4308071
14871,747333,4308086,DF,41,747348,4308101
14872,747333,4308116,DF,41,747348,4308131
14873,747333,4308146,DF,41,747348,4308161
14874,747333,4308176,DF,41,747348,4308191
14875,747333,4308206,DF,41,747348,4308221
14876,747333,4308236,DF,41,747348,4308251
14877,747333,4308266,DF,41,747348,4308281
14878,747333,4308296,DF,41,747348,4308311
14879,747333,4308326,DF,41,747348,4308341
14880,747333,4308356,DF,41,747348,4308371
14881,747333,4308386,DF,41,747348,4308401
14882,747333,4308416,DF,41,747348,4308431
14883,747333,4308446,DF,41,747348,4308461
14884,747333,4308476,DF,41,747348,4308491
14885,747333,4308506,DF,41,747348,4308521
14886,747333,4308536,PH,81,747348,4308551
14887,747333,4308566,DF,41,747348,4308581
14888,747333,4308596,DF,41,747348,4308611
14889,747333,4308626,DF,41,747348,4308641
14890,747333,4308656,DF,41,747348,4308671
14891,747333,4308686,DF,41,747348,4308701
14892,747333,4308716,DF,41,747348,4308731
14893,747333,4308746,DF,41,747348,4308761
14894,747333,4308776,DF,41,747348,4308791
14895,747333,4308806,DF,41,747348,4308821
14896,747333,4308836,DF,41,747348,4308851
14897,747333,4308866,DF,41,747348,4308881
14898,747333,4308896,DF,41,747348,4308911
14899,747333,4308926,DF,41,747348,4308941
14900,747333,4308956,DF,41,747348,4308971
14901,747333,4308986,DF,41,747348,4309001
14902,747333,4309016,DF,41,747348,4309031
14903,747333,4309046,DF,41,747348,4309061
14904,747333,4309076,DF,41,747348,4309091
14905,747333,4309106,DF,41,747348,4309121
14906,747333,4309136,DF,41,747348,4309151
14907,747333,4309166,DF,41,747348,4309181
14908,747333,4309196,DF,41,747348,4309211
14909,747333,4309226,DF,41,747348,4309241
14910,747333,4309256,DF,41,747348,4309271
14911,747333,4309286,DF,41,747348,4309301
14912,747333,4309316,DF,41,747348,4309331
14913,747333,4309346,DF,41,747348,4309361
14914,747333,4309376,DF,41,747348,4309391
14915,747333,4309406,DF,41,747348,4309421
14916,747333,4309436,DF,41,747348,4309451
14917,747333,4309466,DF,41,747348,4309481
14918,747333,4309496,DF,41,747348,4309511
14919,747333,4309526,DF,41,747348,4309541
14920,747333,4309556,DF,41,747348,4309571
14987,747363,4306946,DF,41,747378,4306961
14988,747363,4306976,DF,41,747378,4306991
14989,747363,4307006,DF,41,747378,4307021
15018,747363,4307876,NA,-9999,747378,4307891
15019,747363,4307906,DF,41,747378,4307921
15020,747363,4307936,DF,41,747378,4307951
15021,747363,4307966,DF,41,747378,4307981
15022,747363,4307996,DF,41,747378,4308011
15023,747363,4308026,DF,41,747378,4308041
15024,747363,4308056,DF,41,747378,4308071
15025,747363,4308086,DF,41,747378,4308101
15026,747363,4308116,DF,41,747378,4308131
15027,747363,4308146,DF,41,747378,4308161
15028,747363,4308176,DF,41,747378,4308191
15029,747363,4308206,DF,41,747378,4308221
15030,747363,4308236,DF,41,747378,4308251
15031,747363,4308266,DF,41,747378,4308281
15032,747363,4308296,DF,41,747378,4308311
15033,747363,4308326,DF,41,747378,4308341
15034,747363,4308356,DF,41,747378,4308371
15035,747363,4308386,DF,41,747378,4308401
15036,747363,4308416,DF,41,747378,4308431
15037,747363,4308446,DF,41,747378,4308461
15038,747363,4308476,DF,41,747378,4308491
15039,747363,4308506,DF,41,747378,4308521
15040,747363,4308536,DF,41,747378,4308551
15041,747363,4308566,DF,41,747378,4308581
15042,747363,4308596,DF,41,747378,4308611
15043,747363,4308626,DF,41,747378,4308641
15044,747363,4308656,DF,41,747378,4308671
15045,747363,4308686,DF,41,747378,4308701
15046,747363,4308716,DF,41,747378,4308731
15047,747363,4308746,DF,41,747378,4308761
15048,747363,4308776,DF,41,747378,4308791
15049,747363,4308806,DF,41,747378,4308821
15050,747363,4308836,DF,41,747378,4308851
15051,747363,4308866,DF,41,747378,4308881
15052,747363,4308896,DF,41,747378,4308911
15053,747363,4308926,DF,41,747378,4308941
15054,747363,4308956,DF,41,747378,4308971
15055,747363,4308986,DF,41,747378,4309001
15056,747363,4309016,DF,41,747378,4309031
15057,747363,4309046,DF,41,747378,4309061
15058,747363,4309076,DF,41,747378,4309091
15059,747363,4309106,DF,41,747378,4309121
15060,747363,4309136,DF,41,747378,4309151
15061,747363,4309166,DF,41,747378,4309181
15062,747363,4309196,DF,41,747378,4309211
15063,747363,4309226,DF,41,747378,4309241
15064,747363,4309256,DF,41,747378,4309271
15065,747363,4309286,DF,41,747378,4309301
15066,747363,4309316,DF,41,747378,4309331
15067,747363,4309346,DF,41,747378,4309361
15068,747363,4309376,DF,41,747378,4309391
15069,747363,4309406,DF,41,747378,4309421
15070,747363,4309436,DF,41,747378,4309451
15071,747363,4309466,DF,41,747378,4309481
15072,747363,4309496,DF,41,747378,4309511
15073,747363,4309526,DF,41,747378,4309541
15074,747363,4309556,DF,41,747378,4309571
15140,747393,4306916,NA,-9999,747408,4306931
15141,747393,4306946,DLI,22,747408,4306961
15142,747393,4306976,DF,41,747408,4306991
15171,747393,4307846,NA,-9999,747408,4307861
15172,747393,4307876,SS,52,747408,4307891
15173,747393,4307906,DF,41,747408,4307921
15174,747393,4307936,DF,41,747408,4307951
15175,747393,4307966,DF,41,747408,4307981
15176,747393,4307996,DF,41,747408,4308011
15177,747393,4308026,DF,41,747408,4308041
15178,747393,4308056,DF,41,747408,4308071
15179,747393,4308086,DF,41,747408,4308101
15180,747393,4308116,DF,41,747408,4308131
15181,747393,4308146,DF,41,747408,4308161
15182,747393,4308176,DF,41,747408,4308191
15183,747393,4308206,DF,41,747408,4308221
15184,747393,4308236,DF,41,747408,4308251
15185,747393,4308266,DF,41,747408,4308281
15186,747393,4308296,DF,41,747408,4308311
15187,747393,4308326,DF,41,747408,4308341
15188,747393,4308356,DF,41,747408,4308371
15189,747393,4308386,DF,41,747408,4308401
15190,747393,4308416,DF,41,747408,4308431
15191,747393,4308446,DF,41,747408,4308461
15192,747393,4308476,DF,41,747408,4308491
15193,747393,4308506,DF,41,747408,4308521
15194,747393,4308536,DF,41,747408,4308551
15195,747393,4308566,DF,41,747408,4308581
15196,747393,4308596,DF,41,747408,4308611
15197,747393,4308626,DF,41,747408,4308641
15198,747393,4308656,DF,41,747408,4308671
15199,747393,4308686,DF,41,747408,4308701
15200,747393,4308716,DF,41,747408,4308731
15201,747393,4308746,DF,41,747408,4308761
15202,747393,4308776,DF,41,747408,4308791
15203,747393,4308806,DF,41,747408,4308821
15204,747393,4308836,DF,41,747408,4308851
15205,747393,4308866,DF,41,747408,4308881
15206,747393,4308896,DF,41,747408,4308911
15207,747393,4308926,DF,41,747408,4308941
15208,747393,4308956,DF,41,747408,4308971
15209,747393,4308986,DF,41,747408,4309001
15210,747393,4309016,DF,41,747408,4309031
15211,747393,4309046,DF,41,747408,4309061
15212,747393,4309076,DF,41,747408,4309091
15213,747393,4309106,DF,41,747408,4309121
15214,747393,4309136,DF,41,747408,4309151
15215,747393,4309166,DF,41,747408,4309181
15216,747393,4309196,DF,41,747408,4309211
15217,747393,4309226,DF,41,747408,4309241
15218,747393,4309256,DF,41,747408,4309271
15219,747393,4309286,DF,41,747408,4309301
15220,747393,4309316,DF,41,747408,4309331
15221,747393,4309346,DF,41,747408,4309361
15222,747393,4309376,DF,41,747408,4309391
15223,747393,4309406,DF,41,747408,4309421
15224,747393,4309436,DF,41,747408,4309451
15225,747393,4309466,DF,41,747408,4309481
15226,747393,4309496,DF,41,747408,4309511
15227,747393,4309526,DF,41,747408,4309541
15228,747393,4309556,DF,41,747408,4309571
15293,747423,4306886,NA,-9999,747438,4306901
15294,747423,4306916,DLI,22,747438,4306931
15295,747423,4306946,DF,41,747438,4306961
15296,747423,4306976,NA,-9999,747438,4306991
15325,747423,4307846,SS,52,747438,4307861
15326,747423,4307876,DF,41,747438,4307891
15327,747423,4307906,DF,41,747438,4307921
15328,747423,4307936,DF,41,747438,4307951
15329,747423,4307966,DF,41,747438,4307981
15330,747423,4307996,DF,41,747438,4308011
15331,747423,4308026,DF,41,747438,4308041
15332,747423,4308056,DF,41,747438,4308071
15333,747423,4308086,DF,41,747438,4308101
15334,747423,4308116,DF,41,747438,4308131
15335,747423,4308146,DF,41,747438,4308161
15336,747423,4308176,DF,41,747438,4308191
15337,747423,4308206,DF,41,747438,4308221
15338,747423,4308236,DF,41,747438,4308251
15339,747423,4308266,DF,41,747438,4308281
15340,747423,4308296,DF,41,747438,4308311
15341,747423,4308326,DF,41,747438,4308341
15342,747423,4308356,DF,41,747438,4308371
15343,747423,4308386,DF,41,747438,4308401
15344,747423,4308416,DF,41,747438,4308431
15345,747423,4308446,DF,41,747438,4308461
15346,747423,4308476,DF,41,747438,4308491
15347,747423,4308506,DF,41,747438,4308521
15348,747423,4308536,DF,41,747438,4308551
15349,747423,4308566,DF,41,747438,4308581
15350,747423,4308596,DF,41,747438,4308611
15351,747423,4308626,DF,41,747438,4308641
15352,747423,4308656,DF,41,747438,4308671
15353,747423,4308686,DF,41,747438,4308701
15354,747423,4308716,DF,41,747438,4308731
15355,747423,4308746,DF,41,747438,4308761
15356,747423,4308776,DF,41,747438,4308791
15357,747423,4308806,DF,41,747438,4308821
15358,747423,4308836,DF,41,747438,4308851
15359,747423,4308866,DF,41,747438,4308881
15360,747423,4308896,DF,41,747438,4308911
15361,747423,4308926,DF,41,747438,4308941
15362,747423,4308956,DF,41,747438,4308971
15363,747423,4308986,DF,41,747438,4309001
15364,747423,4309016,DF,41,747438,4309031
15365,747423,4309046,DF,41,747438,4309061
15366,747423,4309076,DF,41,747438,4309091
15367,747423,4309106,DF,41,747438,4309121
15368,747423,4309136,DF,41,747438,4309151
15369,747423,4309166,DF,41,747438,4309181
15370,747423,4309196,DF,41,747438,4309211
15371,747423,4309226,DF,41,747438,4309241
15372,747423,4309256,DF,41,747438,4309271
15373,747423,4309286,DF,41,747438,4309301
15374,747423,4309316,DF,41,747438,4309331
15375,747423,4309346,DF,41,747438,4309361
15376,747423,4309376,DF,41,747438,4309391
15377,747423,4309406,DF,41,747438,4309421
15378,747423,4309436,DF,41,747438,4309451
15379,747423,4309466,DF,41,747438,4309481
15380,747423,4309496,DF,41,747438,4309511
15381,747423,4309526,DF,41,747438,4309541
15382,747423,4309556,DF,41,747438,4309571
15447,747453,4306886,NA,-9999,747468,4306901
15448,747453,4306916,DLI,22,747468,4306931
15449,747453,4306946,DF,41,747468,4306961
15478,747453,4307816,NA,-9999,747468,4307831
15479,747453,4307846,DF,41,747468,4307861
15480,747453,4307876,DF,41,747468,4307891
15481,747453,4307906,DF,41,747468,4307921
15482,747453,4307936,DF,41,747468,4307951
15483,747453,4307966,DF,41,747468,4307981
15484,747453,4307996,DF,41,747468,4308011
15485,747453,4308026,DF,41,747468,4308041
15486,747453,4308056,DF,41,747468,4308071
15487,747453,4308086,DF,41,747468,4308101
15488,747453,4308116,DF,41,747468,4308131
15489,747453,4308146,DF,41,747468,4308161
15490,747453,4308176,DF,41,747468,4308191
15491,747453,4308206,DF,41,747468,4308221
15492,747453,4308236,DF,41,747468,4308251
15493,747453,4308266,DF,41,747468,4308281
15494,747453,4308296,DF,41,747468,4308311
15495,747453,4308326,DF,41,747468,4308341
15496,747453,4308356,DF,41,747468,4308371
15497,747453,4308386,DF,41,747468,4308401
15498,747453,4308416,DF,41,747468,4308431
15499,747453,4308446,DF,41,747468,4308461
15500,747453,4308476,DF,41,747468,4308491
15501,747453,4308506,DF,41,747468,4308521
15502,747453,4308536,DF,41,747468,4308551
15503,747453,4308566,DF,41,747468,4308581
15504,747453,4308596,DF,41,747468,4308611
15505,747453,4308626,DF,41,747468,4308641
15506,747453,4308656,DF,41,747468,4308671
15507,747453,4308686,DF,41,747468,4308701
15508,747453,4308716,DF,41,747468,4308731
15509,747453,4308746,DF,41,747468,4308761
15510,747453,4308776,DF,41,747468,4308791
15511,747453,4308806,DF,41,747468,4308821
15512,747453,4308836,DF,41,747468,4308851
15513,747453,4308866,DF,41,747468,4308881
15514,747453,4308896,DF,41,747468,4308911
15515,747453,4308926,DF,41,747468,4308941
15516,747453,4308956,DF,41,747468,4308971
15517,747453,4308986,DF,41,747468,4309001
15518,747453,4309016,DF,41,747468,4309031
15519,747453,4309046,DF,41,747468,4309061
15520,747453,4309076,DF,41,747468,4309091
15521,747453,4309106,DF,41,747468,4309121
15522,747453,4309136,DF,41,747468,4309151
15523,747453,4309166,DF,41,747468,4309181
15524,747453,4309196,DF,41,747468,4309211
15525,747453,4309226,DF,41,747468,4309241
15526,747453,4309256,DF,41,747468,4309271
15527,747453,4309286,DF,41,747468,4309301
15528,747453,4309316,DF,41,747468,4309331
15529,747453,4309346,DF,41,747468,4309361
15530,747453,4309376,DF,41,747468,4309391
15531,747453,4309406,DF,41,747468,4309421
15532,747453,4309436,DF,41,747468,4309451
15533,747453,4309466,DF,41,747468,4309481
15534,747453,4309496,DF,41,747468,4309511
15535,747453,4309526,DF,41,747468,4309541
15536,747453,4309556,DF,41,747468,4309571
15601,747483,4306886,DLI,22,747498,4306901
15602,747483,4306916,DF,41,747498,4306931
15603,747483,4306946,NA,-9999,747498,4306961
15632,747483,4307816,PH,81,747498,4307831
15633,747483,4307846,SS,52,747498,4307861
15634,747483,4307876,DF,41,747498,4307891
15635,747483,4307906,DF,41,747498,4307921
15636,747483,4307936,DF,41,747498,4307951
15637,747483,4307966,DF,41,747498,4307981
15638,747483,4307996,DF,41,747498,4308011
15639,747483,4308026,DF,41,747498,4308041
15640,747483,4308056,DF,41,747498,4308071
15641,747483,4308086,DF,41,747498,4308101
15642,747483,4308116,DF,41,747498,4308131
15643,747483,4308146,DF,41,747498,4308161
15644,747483,4308176,DF,41,747498,4308191
15645,747483,4308206,DF,41,747498,4308221
15646,747483,4308236,DF,41,747498,4308251
15647,747483,4308266,DF,41,747498,4308281
15648,747483,4308296,DF,41,747498,4308311
15649,747483,4308326,DF,41,747498,4308341
15650,747483,4308356,DF,41,747498,4308371
15651,747483,4308386,DF,41,747498,4308401
15652,747483,4308416,DF,41,747498,4308431
15653,747483,4308446,DF,41,747498,4308461
15654,747483,4308476,DF,41,747498,4308491
15655,747483,4308506,DF,41,747498,4308521
15656,747483,4308536,DF,41,747498,4308551
15657,747483,4308566,DF,41,747498,4308581
15658,747483,4308596,DF,41,747498,4308611
15659,747483,4308626,DF,41,747498,4308641
15660,747483,4308656,DF,41,747498,4308671
15661,747483,4308686,DF,41,747498,4308701
15662,747483,4308716,DF,41,747498,4308731
15663,747483,4308746,DF,41,747498,4308761
15664,747483,4308776,DF,41,747498,4308791
15665,747483,4308806,DF,41,747498,4308821
15666,747483,4308836,DF,41,747498,4308851
15667,747483,4308866,DF,41,747498,4308881
15668,747483,4308896,DF,41,747498,4308911
15669,747483,4308926,DF,41,747498,4308941
15670,747483,4308956,DF,41,747498,4308971
15671,747483,4308986,DF,41,747498,4309001
15672,747483,4309016,DF,41,747498,4309031
15673,747483,4309046,DF,41,747498,4309061
15674,747483,4309076,DF,41,747498,4309091
15675,747483,4309106,DF,41,747498,4309121
15676,747483,4309136,DF,41,747498,4309151
15677,747483,4309166,DF,41,747498,4309181
15678,747483,4309196,DF,41,747498,4309211
15679,747483,4309226,DF,41,747498,4309241
15680,747483,4309256,DF,41,747498,4309271
15681,747483,4309286,DF,41,747498,4309301
15682,747483,4309316,DF,41,747498,4309331
15683,747483,4309346,DF,41,747498,4309361
15684,747483,4309376,DF,41,747498,4309391
15685,747483,4309406,DF,41,747498,4309421
15686,747483,4309436,DF,41,747498,4309451
15687,747483,4309466,DF,41,747498,4309481
15688,747483,4309496,DF,41,747498,4309511
15689,747483,4309526,DF,41,747498,4309541
15690,747483,4309556,DF,41,747498,4309571
15755,747513,4306886,NA,-9999,747528,4306901
15756,747513,4306916,NA,-9999,747528,4306931
15785,747513,4307786,NA,-9999,747528,4307801
15786,747513,4307816,SS,52,747528,4307831
15787,747513,4307846,DF,41,747528,4307861
15788,747513,4307876,DF,41,747528,4307891
15789,747513,4307906,DF,41,747528,4307921
15790,747513,4307936,DF,41,747528,4307951
15791,747513,4307966,DF,41,747528,4307981
15792,747513,4307996,DF,41,747528,4308011
15793,747513,4308026,DF,41,747528,4308041
15794,747513,4308056,DF,41,747528,4308071
15795,747513,4308086,DF,41,747528,4308101
15796,747513,4308116,DF,41,747528,4308131
15797,747513,4308146,DF,41,747528,4308161
15798,747513,4308176,DF,41,747528,4308191
15799,747513,4308206,DF,41,747528,4308221
15800,747513,4308236,DF,41,747528,4308251
15801,747513,4308266,DF,41,747528,4308281
15802,747513,4308296,DF,41,747528,4308311
15803,747513,4308326,DF,41,747528,4308341
15804,747513,4308356,DF,41,747528,4308371
15805,747513,4308386,DF,41,747528,4308401
15806,747513,4308416,DF,41,747528,4308431
15807,747513,4308446,DF,41,747528,4308461
15808,747513,4308476,DF,41,747528,4308491
15809,747513,4308506,DF,41,747528,4308521
15810,747513,4308536,DF,41,747528,4308551
15811,747513,4308566,DF,41,747528,4308581
15812,747513,4308596,DF,41,747528,4308611
15813,747513,4308626,DF,41,747528,4308641
15814,747513,4308656,DF,41,747528,4308671
15815,747513,4308686,DF,41,747528,4308701
15816,747513,4308716,DF,41,747528,4308731
15817,747513,4308746,DF,41,747528,4308761
15818,747513,4308776,DF,41,747528,4308791
15819,747513,4308806,DF,41,747528,4308821
15820,747513,4308836,DF,41,747528,4308851
15821,747513,4308866,DF,41,747528,4308881
15822,747513,4308896,DF,41,747528,4308911
15823,747513,4308926,DF,41,747528,4308941
15824,747513,4308956,DF,41,747528,4308971
15825,747513,4308986,DF,41,747528,4309001
15826,747513,4309016,DF,41,747528,4309031
15827,747513,4309046,DF,41,747528,4309061
15828,747513,4309076,DF,41,747528,4309091
15829,747513,4309106,DF,41,747528,4309121
15830,747513,4309136,DF,41,747528,4309151
15831,747513,4309166,DF,41,747528,4309181
15832,747513,4309196,DF,41,747528,4309211
15833,747513,4309226,DF,41,747528,4309241
15834,747513,4309256,DF,41,747528,4309271
15835,747513,4309286,DF,41,747528,4309301
15836,747513,4309316,DF,41,747528,4309331
15837,747513,4309346,DF,41,747528,4309361
15838,747513,4309376,DF,41,747528,4309391
15839,747513,4309406,DF,41,747528,4309421
15840,747513,4309436,DF,41,747528,4309451
15841,747513,4309466,DF,41,747528,4309481
15842,747513,4309496,DF,41,747528,4309511
15843,747513,4309526,DF,41,747528,4309541
15844,747513,4309556,DF,41,747528,4309571
15939,747543,4307786,PH,81,747558,4307801
15940,747543,4307816,SS,52,747558,4307831
15941,747543,4307846,DF,41,747558,4307861
15942,747543,4307876,DF,41,747558,4307891
15943,747543,4307906,DF,41,747558,4307921
15944,747543,4307936,DF,41,747558,4307951
15945,747543,4307966,DF,41,747558,4307981
15946,747543,4307996,DF,41,747558,4308011
